"","LCBD","LCBDrepl","LCBDrich","Longitude","Latitude","grid_bio1","grid_bio7","grid_bio12","grid_bio15","RELIEF_MN","Avg_HERMER","Avg_USP","soil_var","Rugg_avg","Rugg_range","Water.T","pH","Cond","Turb","Chl","Secchi","Alkalinity","Ca","Mg","K","Na","Si","Cl","NO2","NO3","SO4","PO4","TN","TP","DO..","DO","Carbonate","Silicate","DOC","Waterdepth","MaxDepth","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Slope_100","Wshd_area","Elevation","area_sub.Basin","area_waterbody","MAT","P.season","MAP","T.season","Connectivity","X..aquatic.habitat","Ecoregion","Freshwater.ecoregion","TRI","tri1","lanfdorm","geology","land.cover","HFP2009","Bare.Desert","Barren.Tundra","Cold.Grassland","Cool.Grasses.and.Shrubs","Cool.Southern.Hemisphere.Mixed.Forests","Corn.and.Beans.Cropland","Crops.and.Town","Crops..Grass..Shrubs","Dry.Woody.Scrub","Evergreen.Broadleaf.Forests","Evergreen.Forest.and.Fields","Fields.and.Woody.Savanna","Forest.and.Field","Glacier.Ice","Grass.Crops","Hot.and.Mild.Grasses.and.Shrubs","Inland.Water","Low.Sparse.Grassland","Montane.Tropical.Forests","Rice.Paddy.and.Field","Savanna..Woods.","Sea.Water","Seasonal.Tropical.Forest","Semi.Desert.Shrubs","Shrub.Deciduous","Shrub.Evergreen","Southern.Hemisphere.Mixed.Forest","Succulent.and.Thorn.Scrub","Tropical.Degraded.Forest","Tropical.Rainforest","Upland.Tundra","Urban","Wooded.Wet.Swamp","Woody.Savanna","Barren","Grassland.and.shrubs","Forests","Savanna","Rainforest","Wetland","Agriculture","Crops.and.town","Urban.1","Inland.water","lake_depth_ratio","lake_catch_ratio","catch_vol_ratio","region","humanDensity","croplandhistoric","Component.1","Component.2","Component.3","Component.4"
"54",0.00571134966161673,0.00621354988596173,0.00278213406520303,-70.25166,-13.86321,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,10.6,7.52,24.9,NA,NA,NA,NA,3.282102562,0.742913785,0.414781315,1.588413877,NA,0.1407234,0.681007547,NA,1.552627311,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4216,210,0.074124403,56,72,762,1819,0,0.008816197,"Peruvian Yungas",312,8.375,0.473381,2,7,"Cold Grassland",13,2.59,0,48.52,0,0,0,0,0,0,0,0,0,0.91,0,0,5.53,0,0,0.18,0,0.13,0,0,9.53,0,20.39,0,0,0,0,10.56,0,0,1.76,2.59,94.53,1.09,1.89,0,0,0,0,0,0,NA,NA,NA,"Cusco",242.385092926025,0.126688602566719,2.74612057920577,-0.14656372486561,-0.587565183921361,0.0981911584645768
"55",0.00515661355497635,0.00177517129536682,0.0215123416850301,-70.31148,-13.92911,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,10.1,8.02,47.5,NA,NA,NA,NA,9.772722168,1.050538493,0.396028026,1.780017705,NA,0.08978517,1.695814524,NA,0.678693072,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4533,179.4,0.0128248,43,72,757,1882,0,0.008816197,"Peruvian Yungas",312,4.875,0.31993,1,7,"Cold Grassland",4.366439819,3.24,0.32,48.69,0,0,0,0,0,0,0,0,1.79,0.74,0,0,4.37,0,0,0,0,0.08,0,0,8.59,0,28.58,0,0,0,0,3.17,0,0,0.44,3.56,93.4,0.74,2.31,0,0,0,0,0,0,NA,NA,NA,"Cusco",353.619026947021,0.0271306410431862,2.45263693197581,-0.639722503405495,-0.364722363607553,-0.23766678980063
"56",0.00599518322650502,0.00504458884958413,0.00990947043947793,-70.3072,-13.86333,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,8.4,7.87,20.5,NA,NA,NA,NA,5.258468326,0.654558656,1.038075176,1.631058623,NA,0.105609058,0.562182352,NA,1.252279818,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4071,179.4,0.0173891,59,71,757,1861,0,0.008816197,"Peruvian Yungas",312,3.875,0.406777,1,7,"Upland Tundra",6.629548073,3.25,0.33,44.68,0,0,0,0,0,0,0,0,0.11,0.98,0,0,4.5,0,0,0,0,0.08,0,0,10.61,0,23.21,0,0,0,0,10.75,0,0,1.6,3.58,93.75,0.98,1.79,0,0,0,0,0,0,NA,NA,NA,"Cusco",242.385092926025,0.126688602566719,2.55647844942518,-0.558016524096987,-0.829860010426411,-0.00980623346500481
"57",0.0066187886698437,0.00855473470136742,0.000435116871137582,-70.30087,-13.90595,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,10,7.82,48.8,NA,NA,NA,NA,10.25242721,1.640902251,0.279934595,1.162849959,NA,0.124154468,1.084715136,NA,6.208543347,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4481,179.4,0.116067,44,72,759,1868,0,0.008816197,"Peruvian Yungas",312,6.5,0.503006,1,7,"Cold Grassland",5.629548073,3.25,0.32,48.21,0,0,0,0,0,0,0,0,1.08,0.93,0,0,4.71,0,0,0,0,0.08,0,0,8.87,0,26.45,0,0,0,0,5.21,0,0,0.97,3.57,93.45,0.93,2.13,0,0,0,0,0,0,NA,NA,NA,"Cusco",242.385092926025,0.126688602566719,2.19561432128845,-0.395997487851459,-0.320202982938989,-0.341011784300612
"58",0.00553468029034065,0.00406955016225422,0.0100654198877385,-70.49856,-14.72749,132.82,129.37,1168.89,65.35,2596.11,0.29,92.74,14,537.54,1470,14.7,9.39,3205,NA,NA,NA,NA,360.4724905,205.4368162,42.32845929,318.501695,NA,244.53396,NA,0.117720701,1832.645605,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,4.28,15.07,2.05,11.51,NA,3,2.7,1.53,87.2,0.95,121.3,3885,8.5,7.063469887,78,81,686,2327,8e-04,0.723625555,"Central Andean wet puna",337,0,0.0314244,1,7,"Inland Water",11,0,0,34.5,0,0,0,0.75,0,0,0,1.31,1.45,0,0,0,6.01,0.87,0,0,0,0.07,0,0,54.09,0,0,0,0,0,0,0,0,0,0.85,0,94.6,1.31,2.37,0,0,0,0.75,0,0.87,1.58518518518519,0.0352844187963726,10.5386620330148,"Cusco",891.089459228516,7.36055731773376,-2.3063324363548,-0.811554071613051,1.53102095698336,0.00409524802426156
"59",0.00658698073953359,0.00425852232086164,0.0202547428799098,-70.86565,-13.91556,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,6.6,8.17,5.6,NA,NA,NA,NA,0.480426863,0.070024712,0.39293435,1.216001921,NA,0.028393978,0.219647628,0.04622008,0.072946714,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5017,163.6,0.167628005,8,78,804,1820,0,0.009778875,"Central Andean wet puna",312,5.75,0.395037,1,7,"Cold Grassland",5.279921055,3.51,0,19.41,0,0,0,0,0,0,0,0,0.93,5.5,0,0,0.52,2.28,0,0,0,0,0,0,30.92,0,32.55,0,0,0,0,4.02,0,0,0.54,3.51,87.42,5.5,1.47,0,0,0,0,0,2.28,NA,NA,NA,"Cusco",506.012690734863,4.63359594345093,3.49548492607204,-1.01281911012324,-1.57801943322637,0.587311753770225
"60",0.00620827300799576,0.00749662239109638,0.000199259674272267,-70.90269,-13.94436,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,4.6,9.74,16.7,NA,NA,NA,NA,4.093569152,0.564455042,0.98456845,1.350980267,NA,0.07017016,0.452705805,NA,0.200722092,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4818,181.9,0.00631442,23,79,784,1915,0,0.009778875,"Central Andean wet puna",312,1.625,0.309901,1,7,"Semi Desert Shrubs",5.396477222,3.4,0,29.55,0,0,0,0,0,0,0,0,1.16,6.47,0,0,0.52,2.95,0,0,0,0,0,0,25.9,0,26.31,0,0,0,0,3.36,0,0,0.55,3.4,85.64,6.47,1.71,0,0,0,0,0,2.95,NA,NA,NA,"Cusco",303.70128326416,1.96815733909607,2.46539727358191,-2.47392813509986,-1.37837534668666,0.101145749424075
"61",0.00556413222075099,0.00558289248754632,0.00640329018454914,-70.90091,-13.9481,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,7.1,7.82,12.8,NA,NA,NA,NA,1.382011869,0.247371398,0.872382505,1.673550318,NA,0.107600746,0.310085939,NA,0.510728039,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4818,181.9,0.0182992,23,79,784,1915,0,0.009778875,"Central Andean wet puna",312,5.75,0.309901,1,7,"Cold Grassland",5.318683624,3.37,0,29.46,0,0,0,0,0,0,0,0,1.16,6.82,0,0,0.52,2.81,0,0,0,0,0,0,26.17,0,26.05,0,0,0,0,3.29,0,0,0.55,3.37,85.49,6.82,1.71,0,0,0,0,0,2.81,NA,NA,NA,"Cusco",303.70128326416,1.96815733909607,2.9835542876983,-0.62205602665313,-1.36737951104189,0.347451805996508
"62",0.0054215372395915,0.00529263334216396,0.00644799773750726,-70.87478,-13.94529,85.38,120.33,924.72,81.92,3608.05,0.18,204.43,13,589.79,1601,6.6,8.26,11,NA,NA,NA,NA,0.675140711,0.087183333,0.997999052,2.386750983,NA,0.016810544,0.325630167,0.033797838,0.238360586,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4904,181.9,0.05223,17,79,792,1879,0,0.009778875,"Central Andean wet puna",312,4.75,0.359815,1,7,"Shrub Deciduous",5.266884327,3.38,0,23.3,0,0,0,0,0,0,0,0,1.16,7.04,0,0,0.52,2.11,0,0,0,0,0,0,30.48,0,28.51,0,0,0,0,3.2,0,0,0.47,3.38,86.01,7.04,1.63,0,0,0,0,0,2.11,NA,NA,NA,"Cusco",303.70128326416,1.96815733909607,3.1456933592994,-1.03875400751002,-1.51112010454677,0.651829236133631
"63",0.00646990522630061,0.00813386094843123,0.000482231573314754,-78.266149,0.137846,169.35,62.91,1828.12,38.66,1714.96,0.28,335.7,11,374.39,1218,11.32,4.74,53,NA,NA,7,NA,1.14,1.31,0.43,1.36,NA,0.627,0.003,0.017,3.6,0,0,0,7.7,0.84,NA,NA,NA,NA,92.9,2.87,7.26,1.21,54.73,NA,3,19.1,0.31,2069.9,11.05,10.3,3722,88.6,2.74435997,68,27,1319,303,0.0016,0.503409922,"Northern Andean p├íramo",301,NA,0.070958,3,7,"Semi Desert Shrubs",8.266884804,0,0,6.16,0,0,0,23.81,3.03,0,0,6.36,1.14,2.03,0,0,3.87,0.53,0,2.61,1.89,14.97,0,0,10.56,0,2.16,0,0,0.29,0.08,14.23,0,0,6.2,0,40.01,11.29,22.31,0.08,0,1.89,23.81,0,0.53,0.150261780104712,0.278640776699029,0.188196601498264,"Ecuador-Andean",91.6140342712402,1.42591071128845,2.80300253071739,2.27688170292934,-1.24374434276487,-0.162779502247099
"64",0.00554616593180465,0.00552646334880413,0.00385959032979321,-78.273,0.114,169.35,62.91,1828.12,38.66,1714.96,0.28,335.7,11,374.39,1218,11.27,4.85,33,NA,NA,0.9,NA,1.27,0.61,1.1,1.03,NA,0.854,0,0,6.24,0,0.241,0,7.1,0.78,NA,NA,NA,NA,6.6,0.15,1.56,1.14,1.04,NA,3,7,0.09,136.5,11.29,3,3703,72.8,0.081,64,25,1353,309,0.0016,0.503409922,"Northern Andean p├íramo",301,NA,0.203371,3,1,"Cold Grassland",7.255021572,0,0,6.93,0,0,0,19.25,4.89,0,0,5.98,1.14,2.1,0,0,3.99,0.53,0,2.41,1.27,13.7,0,0,10.79,0,3.81,0,0,0.29,0.08,16.82,0,0,5.95,0,47.23,10.78,20.79,0.08,0,1.27,19.25,0,0.53,0.0214285714285714,0.05,2.88461538461538,"Ecuador-Andean",91.6140342712402,1.42591071128845,2.80816594979285,2.23603899953876,-1.26103451909845,0.0200712934614812
"65",0.00540682410456967,0.00641280628296107,0.000262182032214705,-78.134,0.232,169.35,62.91,1828.12,38.66,1714.96,0.28,335.7,11,374.39,1218,10.51,4.99,29,NA,NA,1.4,NA,0.47,0.34,1.46,0.64,NA,1.26,0,0,7.63,0,0,0,6.8,0.76,NA,NA,NA,NA,2.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3778,180.8,0.014,62,21,1330,374,0.0016,0.503409922,"Northern Andean p├íramo",301,NA,0.600772,3,7,"Savanna (Woods)",7.396477222,0,0,2.08,0,0,0,32.6,8.98,0,0,8.71,0.27,0.48,0,0,4.5,0.66,0,6.38,3.11,10.45,0,0,11.43,0,0,0,0,0.64,0.51,0,0,0,9.08,0,26.99,16.21,19.8,0.51,0,3.11,32.6,0,0.66,NA,NA,NA,"Ecuador-Andean",1423.76142272949,8.63633233308792,2.94088115987299,2.13390298915761,-1.46932885495762,0.330992968012363
"66",0.00553979254121375,0.0053138399129849,0.00671380166008881,-78.36666667,0.3,169.35,62.91,1828.12,38.66,1714.96,0.28,335.7,11,374.39,1218,15.75,4.8,1212,NA,NA,10,NA,25.8,36.4,4.93,59.4,NA,52,0,0.014,32.1,0,0,0,13.8,1.37,NA,NA,NA,NA,31.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3123,57.9,2.296010017,111,49,1046,184,0.0016,0.503409922,"Northwestern Andean montane forests",301,NA,0.124358,3,1,"Crops and Town",10,0,3.36,16.63,0,0,0,21.69,2.41,0,0,4.18,0.72,0.52,0,0,1.09,0.53,0,2.87,0.43,13.19,0,0,7.99,0,8.52,0,0,0.13,0,14.79,0,0,0.87,3.36,51.43,7.7,14.78,0,0,0.43,21.69,0,0.53,NA,NA,NA,"Ecuador-Andean",765.246139526367,4.14948890209198,0.089443136519052,2.71211101954016,-0.0771597677832267,-0.469655189587734
"67",0.0044834417736386,0.00356165502278358,0.00774521244525909,-78.089,0.235,169.35,62.91,1828.12,38.66,1714.96,0.28,335.7,11,374.39,1218,17.93,7.95,343,NA,NA,1.38,NA,4.9,5.6,25.7,9.95,NA,8.92,0.154,0.137,0.618,0.26,3.45,0.689,24.3,2.3,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2821,180.8,0.0266158,130,40,984,253,8e-04,0.673530132,"Northwestern Andean montane forests",301,NA,0.332379,3,7,"Rice Paddy and Field",14,0,0,4.29,0,0,0,27.35,9.81,0,0,8.65,0.23,0.48,0,0,4.01,0.83,0,7.12,3.01,10,0,0,11.69,0.32,0,0,0,1.34,0.98,0.93,0,0,8.89,0,31.05,17.59,19.12,0.98,0,3.01,27.35,0,0.83,NA,NA,NA,"Ecuador-Interandean",1423.76142272949,8.63633233308792,1.29930551950369,0.0855275354941792,0.457876398577968,0.805612879196817
"68",0.00527937045414819,0.0059499302586657,0.00361491812713693,-78.254,0.129,169.35,62.91,1828.12,38.66,1714.96,0.28,335.7,11,374.39,1218,10.01,5.29,62,NA,NA,2.9,NA,1.63,1.42,0.66,1.94,NA,0.58,0,0.006,7.9,0,0.019,0.003,8.7,0.98,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3702,88.6,0.081780501,67,25,1326,335,0.0016,0.503409922,"Northern Andean p├íramo",301,NA,0.460653,2,1,"Semi Desert Shrubs",7.258657455,0,0,5.93,0,0,0,23,3.69,0,0,7.13,1.16,2.12,0,0,4.06,0.53,0,2.38,2.42,14.65,0,0,10.59,0,2.05,0,0,0.29,0.08,13.42,0,0,6.4,0,39.74,11.92,22.21,0.08,0,2.42,23,0,0.53,NA,NA,NA,"Ecuador-Andean",91.6140342712402,1.42591071128845,2.46711736199957,1.79506027999744,-1.23672842572949,-0.134800744941199
"69",0.00499531950563069,0.00499255155700646,0.0054779554626857,-78.233,0.2166,169.35,62.91,1828.12,38.66,1714.96,0.28,335.7,11,374.39,1218,15.12,7.14,10,NA,NA,3.4,NA,7.64,12.2,3.1,27.1,NA,4.67,0,0,6.92,0.164,0,0.126,30,3.02,NA,NA,NA,NA,23.5,5.98,9.66,1.11,26.45,NA,3,4.4,3.94,77.7,1.52,131.8,2662,5.6,4.383900166,141,41,966,140,0.0016,0.503409922,"Northwestern Andean montane forests",301,NA,0.0524902,3,7,"Semi Desert Shrubs",30,0,0,5.56,0,0,0,36.85,2.61,0,0,8.72,0.94,0.83,0,0,3.85,0.53,0,2.79,3.33,16.17,0,0,9.05,0,0.16,0,0,0.29,0.19,0.48,0,0,7.55,0,21.71,12.63,24.66,0.19,0,3.33,36.85,0,0.53,1.35909090909091,0.0453717754172989,4.98298676748582,"Ecuador-Interandean",4105.43097839356,7.00698126554489,1.57517838399376,0.562238485062426,0.0542613432799968,0.290893609197836
"70",0.00539153366017175,0.00634202533741426,0.00313636734245075,-78.10163467,0.371130241,169.35,62.91,1828.12,38.66,1714.96,0.28,335.7,11,374.39,1218,20.62,7.78,1045,NA,NA,0.3,NA,14.6,0.67,0.67,1.27,NA,12.2,0,0,0.53,0.018,1.79,0.056,39.4,3.53,NA,NA,NA,NA,7,2.32,6.96,1.29,25.29,NA,3,10.9,0.73,399.3,6.17,23.6,2189,63.5,1.873110056,164,44,602,162,8e-04,0.673530132,"Northwestern Andean montane forests",301,NA,0.134885,2,7,"Semi Desert Shrubs",29.3394661,0,0,7.46,0,0,0,26.82,8.65,0,0,4.21,0,0.09,0,0,2.4,0.13,0,3.94,2.62,9.02,0,0,21.55,0,0.05,0,0,0.54,0.43,6.25,0,0,5.81,0,46.36,8.78,14.83,0.43,0,2.62,26.82,0,0.13,0.212844036697248,0.0983050847457627,0.933175168050613,"Ecuador-Interandean",15769.4906616211,5.31483987569809,1.90151985865644,0.123381173089451,0.787738725855805,0.223902134318753
"71",0.00494079404491423,0.0044561134119932,0.0062986990816329,-78.586,-1.104,113.05,113.58,1720.4,27.81,3099.68,0.13,795.31,12,401.14,1312,19.66,6.52,3969,NA,NA,0.2,NA,7.85,147,2.46,336,NA,110,0,0.317,687,0,1.18,0.194,7.9,0.71,NA,NA,NA,NA,24.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2611,129.8,0.304883987,143,27,533,668,4e-04,0.185148996,"Eastern Cordillera real montane forests",312,NA,0.337169,4,1,"Semi Desert Shrubs",31.01140785,0,0,7.2,0,0,0,9.32,18.6,0,0,3.88,0,4.22,0,0,14.06,0,0,0,0.24,4,0,0,15.26,0,4.17,0,0,0.4,0,17.02,0.18,0,1.36,0,76.31,8.5,5.36,0,0,0.24,9.32,0.18,0,NA,NA,NA,"Ecuador-Interandean",2908.19236450195,5.46029150485992,-0.77151487183571,1.60961843690994,0.717148589833319,0.413546739745517
"72",0.00449277830312515,0.00469142899174962,0.00250363479300255,-78.251,0.124,169.35,62.91,1828.12,38.66,1714.96,0.28,335.7,11,374.39,1218,7.94,5.29,39,NA,NA,0,NA,1.7,0.67,0.67,1.27,NA,0.634,0.003,0.01,4.93,0,0.218,0,4.3,0.52,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3883,88.6,0.155277997,50,21,1412,345,0.0016,0.503409922,"Northern Andean p├íramo",301,NA,0.460653,2,1,"Semi Desert Shrubs",7.258657455,0,0,5.89,0,0,0,22.49,4.09,0,0,7.15,1.2,2.13,0,0,4.1,0.53,0,2.37,2.46,14.42,0,0,10.65,0,2.1,0,0,0.29,0.08,13.44,0,0,6.48,0,40.27,11.94,22.1,0.08,0,2.46,22.49,0,0.53,NA,NA,NA,"Ecuador-Andean",91.6140342712402,1.42591071128845,2.64194111794064,1.63907028778342,-1.66182745734372,-0.210002302466365
"73",0.00553020947740856,0.00574924132410641,0.00454318679194866,-78.759,-1.727,113.05,113.58,1720.4,27.81,3099.68,0.13,795.31,12,401.14,1312,NA,NA,NA,NA,NA,2,NA,35,72.7,24.7,0.58,NA,18.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0.23,2.71,1.59,0.49,NA,3,2.1,0.58,9.7,0.83,22.7,3300,138.6,1.649209976,104,33,902,390,0,0,"Eastern Cordillera real montane forests",312,NA,0.366875,7,7,"Upland Tundra",28,0,0,15.91,0,0,0,0.25,0.44,0,0,0.13,0.11,0.56,0,0,0,0,0,0.36,0,1.46,0,0,7.47,0,7.71,0,0,0,0,63.28,0.18,0,2.13,0,94.81,1.05,3.7,0,0,0,0.25,0.18,0,0.10952380952381,0.0101321585903084,46.3265306122449,"Ecuador-Interandean",2416.39024047852,2.529758477211,0.813541056142454,-0.804004622455267,1.36106393505014,-0.224747672531209
"74",0.00412206744675572,0.00406852217942564,0.00414673418048348,-79.159722,-2.770278,170.46,104.55,908.14,65.65,1803.06,0.07,51.33,17,382.25,1200,11.02,7.47,127.48,NA,0.98,6.2,NA,16.5,1.07,0.31,1.21,NA,0.35,0,0,3.06,0,0.459,0.086,NA,NA,NA,NA,NA,NA,18,0.15,1.59,1.15,1.38,NA,3,9.1,0.14,110.8,19.7,7.1,3689,225.7,0.162431002,67,27,1060,442,0.0012,0.131834973,"Northern Andean p├íramo",312,NA,0.487085,1,7,"Cold Grassland",14,0.13,0.91,33.88,0,0,0,7.87,5.22,0,0,0.53,0.09,0,0,0,0.27,0,0,0,0,0.96,0,0,8.48,0,18.84,0,0,0,0,22.15,0.3,0.1,0.08,1.04,88.84,0.53,1.13,0,0.1,0,7.87,0.3,0,0.0164835164835165,0.0211267605633803,5.14492753623188,"Ecuador-Andean",728.326245117187,0.853356754779816,2.1197129993497,-0.0699214050702509,-0.212653529384035,-0.457126117256894
"75",0.00498511990438534,0.00524893788689882,0.00436661557881168,-79.25378188,-2.9133061,170.46,104.55,908.14,65.65,1803.06,0.07,51.33,17,382.25,1200,10.36,6.74,30.3,NA,1.34,6,NA,2.92,0.32,0.28,0.66,NA,0,0,0,0.16,0,0.319,0.129,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3815,138.6,0.098,64,32,1039,461,0.0012,0.131834973,"Northern Andean p├íramo",312,NA,0.383929,3,1,"Cold Grassland",15,0,0.13,33.09,0,0,0,2.02,6.95,0,0,0.31,0.08,0,0,0,0.22,0,0,0.16,0,2.84,0,0,10.17,0,8.82,0,0,0,0,34.86,0,0,0.23,0.13,94.11,0.47,3.15,0,0,0,2.02,0,0,NA,NA,NA,"Ecuador-Andean",930.198468017578,0.117181847244501,3.22057041902201,0.392943888668695,-0.883479856034352,-0.149040933360479
"76",0.00528473047855686,0.00624771261931422,0.00196044814154112,-79.23635015,-2.759813487,170.46,104.55,908.14,65.65,1803.06,0.07,51.33,17,382.25,1200,11.05,7.29,52.8,NA,2.27,3.5,NA,7.25,0.43,0.27,0.8,NA,0.13,0,0,0.42,0,0.2,0.117,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4120,225.7,0.0346759,47,42,886,352,0.0012,0.131834973,"Northern Andean p├íramo",312,NA,0.46744,1,7,"Shrub Deciduous",10,0.35,11.54,27.48,0,0,0,0.94,0.65,0,0,0.01,0,0,0,0,0,0,0,0,0,0.11,0,0,7.12,0,24.59,0,0,0,0,26.98,0,0.08,0,11.89,86.82,0.01,0.11,0,0.08,0,0.94,0,0,NA,NA,NA,"Ecuador-Andean",1342.2848815918,0.11837500333786,2.81697283132567,-0.00400670380915454,-0.481332306497472,-0.25060252376168
"77",0.00444074770872813,0.0043895754175366,0.00211366217728906,-79.292,-2.9118,170.46,104.55,908.14,65.65,1803.06,0.07,51.33,17,382.25,1200,12.5,6.75,32.41,NA,0.8,6,NA,4.18,0.34,0.24,1.23,NA,0.13,0,0,0.36,0,0.426,0.12,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3960,140.2,0.211,57,37,990,448,0.0012,0.131834973,"Northern Andean p├íramo",312,NA,0.406294,3,1,"Cold Grassland",8.728223801,0,0.56,29.74,0,0,0,0.73,3.85,0,0,0,0.08,0,0,0,0.11,0,0,0,0,1.53,0,0,8.81,0,11.44,0,0,0,0,42.83,0,0,0.18,0.56,96.78,0,1.79,0,0,0,0.73,0,0,NA,NA,NA,"Ecuador-Andean",930.198468017578,0.117181847244501,3.0780220452099,0.505136598564324,-0.539421147589468,-0.0727073060103596
"78",0.00460126420132621,0.00494700987882837,0.00298030454029946,-78.5,-2.18,113.05,113.58,1720.4,27.81,3099.68,0.13,795.31,12,401.14,1312,9.4,NA,41,NA,NA,4.75,NA,5.51,1.09,4.6,0.74,NA,0,0,0,0.83,0,0.401,0.082,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3406,248.8,0.046,100,25,1239,307,0.0012,0.071441561,"Northern Andean p├íramo",312,NA,0.599497,4,1,"Shrub Deciduous",10.75750732,0.53,17.5,13,0,0,0,0.05,3.92,0,0,0,0.38,0.54,0,0,4.17,0.96,0,0,0,0.12,0,0,0.88,0,39.41,0,0,0,0,18.42,0,0,0.08,18.03,79.8,0.54,0.58,0,0,0,0.05,0,0.96,NA,NA,NA,"Ecuador-Andean",6.72510952949524,0,2.4316822780741,-1.29281066034305,-0.359192141324646,0.198295830752117
"79",0.0051556716846752,0.00584564135692206,0.00100284594352378,-79.146,-2.8429,170.46,104.55,908.14,65.65,1803.06,0.07,51.33,17,382.25,1200,12.2,7.7,111.29,NA,1.6,6,NA,19,1.2,0.21,1.18,5.42,0.08,0.002,0.03,1.99,NA,0.139,0.038,NA,NA,NA,NA,2.3,NA,17,0.19,2.36,1.53,1.63,NA,NA,8.56,NA,18.75,NA,47.7,3150,225.7,0.120999001,102,25,1000,718,0.0012,0.131834973,"Eastern Cordillera real montane forests",312,NA,0.301966,3,7,"Crops and Town",6.339466572,0,0.24,33.53,0,0,0,11.06,10.03,0,0,1.07,0.09,0,0,0,0.32,0,0,0,0,2.64,0,0,12.9,0,11.77,0,0,0,0,13.21,2.76,0.08,0,0.24,81.76,1.07,2.73,0,0.08,0,11.06,2.76,0,0.022196261682243,0.0039832285115304,29.2638036809816,"Ecuador-Andean",498.063729858398,1.6990738928318,2.25164563486062,-0.255454427310173,0.0313110189105511,-0.497040357485794
"80",0.00567664752888265,0.00630803433153036,0.000251265237690364,-79.219,-2.781,170.46,104.55,908.14,65.65,1803.06,0.07,51.33,17,382.25,1200,12.4,6.43,69.7,NA,1.16,11,NA,10.2,0.93,0.31,1.15,NA,0.13,0,0,0.8,0,0.393,0.091,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3924,225.7,0.011,59,36,967,394,0.0012,0.131834973,"Northern Andean p├íramo",312,NA,0.349833,4,1,"Cold Grassland",14,0.29,6.63,30.37,0,0,0,2.81,2.6,0,0,0.3,0.02,0,0,0,0.11,0,0,0,0,0.35,0,0,8.11,0,22.4,0,0,0,0,25.73,0,0.08,0,6.92,89.32,0.3,0.37,0,0.08,0,2.81,0,0,NA,NA,NA,"Ecuador-Andean",1342.2848815918,0.11837500333786,2.63862721715735,0.785808524179156,-0.41047898277682,-0.514205501782969
